,species_name,coded_property_name,collapsed_data_minimum,collapsed_data_maximum,property_constraint,collapsed_data_value
2067,Kobresia_tunicata,plant_height,20cm,25cm,,tall;1.5
2068,Kobresia_uncinioides,inflorescence_length,2.5cm,7cm,,
2069,Kobresia_uncinioides,inflorescence_width,0.8cm,1.7cm,,
2070,Kobresia_uncinioides,leaf_width,2mm,4mm,,
2071,Kobresia_uncinioides,nutlet_length,3.1mm,4.5mm,,
2072,Kobresia_uncinioides,nutlet_width,0.8mm,1.4mm,,
2073,Kobresia_uncinioides,plant_height,1.5cm;6cm;1mm,6cm;50cm;2.5mm,,tall
2074,Kobresia_vaginosa,inflorescence_length,1.5cm;2cm,3cm;3.5cm,,
2075,Kobresia_vaginosa,nutlet_length,3.5mm,4mm,,
2076,Kobresia_vaginosa,nutlet_width,0.6mm,1.2mm,,
2077,Kobresia_vaginosa,plant_height,3.5cm,10cm,,tall;slender;0.5
2078,Kobresia_vidua,inflorescence_length,1cm;1.3cm,2.5cm;3.5cm,,
2079,Kobresia_vidua,inflorescence_width,0.2cm;0.2cm,0.5cm;0.4cm,,
2080,Kobresia_vidua,leaf_width,0.5mm,1.1mm,,
2081,Kobresia_vidua,nutlet_length,1.6mm,3.5mm,,
2082,Kobresia_vidua,nutlet_width,0.9mm,1.3mm,,
2083,Kobresia_vidua,plant_height,1.5cm;1mm;3cm;0.8mm,3cm;2mm;20cm;1mm,,tall;slender
2084,Kobresia_woodii,plant_height,24cm,28cm,,tall;1
2085,Kobresia_yadongensis,nutlet_length,2.5mm,3mm,,
2086,Kobresia_yadongensis,plant_height,0.5cm,4cm,,dwarf;tall;0.5
2087,Kobresia_yangii,inflorescence_length,1cm,2cm,,
2088,Kobresia_yangii,inflorescence_width,0.1cm,0.2cm,,
2089,Kobresia_yangii,nutlet_size,1.5mm,2.5mm,,
2090,Kobresia_yangii,plant_height,8cm,23cm,,tall;slender;0.5
2091,Scirpus_chunianus,leaf_width,0.8cm,1.4cm,,
2092,Scirpus_chunianus,plant_height,0.9m,1.5m,,tall
2093,Scirpus_filipes,leaf_width,5mm,6mm,,
2094,Scirpus_filipes,plant_height,70cm;25cm,100cm;100cm,,tall;tall;tall;25
2095,Scirpus_hainanensis,leaf_width,3mm,5mm,,
2096,Scirpus_hainanensis,plant_height,60cm,90cm,,tall;slender
2097,Scirpus_karuisawensis,leaf_width,4mm,10mm,,
2098,Scirpus_karuisawensis,plant_height,0.8m,1.5m,,tall
2099,Scirpus_lushanensis,leaf_width,0.5cm,1.5cm,,
2100,Scirpus_lushanensis,plant_height,1m,1.5m,,tall
2101,Scirpus_maximowiczii,leaf_width,3mm;4mm,6mm;6mm,,
2102,Scirpus_maximowiczii,nutlet_length,1.8mm,2mm,,
2103,Scirpus_maximowiczii,plant_height,15cm,30cm,,tall
2104,Scirpus_orientalis,leaf_width,4mm,15mm,,
2105,Scirpus_orientalis,plant_height,0.6m;7mm,1.8m;12mm,,tall
2106,Scirpus_paniculatocorymbosus,leaf_width,4mm,5mm,,
2107,Scirpus_paniculatocorymbosus,plant_height,18cm,30cm,,tall;slender
2108,Scirpus_radicans,leaf_width,7mm,10mm,,
2109,Scirpus_radicans,plant_height,0.7m,1.5m,,tall
2110,Scirpus_rosthornii,leaf_width,0.6cm,1.5cm,,
2111,Scirpus_rosthornii,nutlet_size,0.6mm,0.7mm,,
2112,Scirpus_rosthornii,plant_height,70cm,100cm,,tall
2113,Scirpus_ternatanus,inflorescence_length,7cm,10cm,,
2114,Scirpus_ternatanus,inflorescence_width,8cm,15cm,,
2115,Scirpus_ternatanus,leaf_width,1cm,1.5cm,,
2116,Scirpus_ternatanus,nutlet_size,0.7mm,1mm,,
2117,Scirpus_ternatanus,plant_height,60cm,100cm,,tall
2118,Scirpus_wichurae,inflorescence_length,7cm,10cm,,
2119,Scirpus_wichurae,inflorescence_width,8cm,15cm,,
2120,Scirpus_wichurae,leaf_width,1cm,1.5cm,,
2121,Scirpus_wichurae,plant_height,60cm,100cm,,tall
2122,Trichophorum_alpinum,inflorescence_length,4.5mm,5mm,,
2123,Trichophorum_alpinum,nutlet_size,1mm,1.5mm,,
2124,Trichophorum_alpinum,plant_height,20cm,30cm,,tall
2125,Trichophorum_distigmaticum,inflorescence_width,2.5mm,3mm,,
2126,Trichophorum_distigmaticum,leaf_width,0cm,1.8cm,,
2127,Trichophorum_distigmaticum,plant_height,10cm,25cm,,tall;slender
2128,Trichophorum_mattfeldianum,leaf_width,3mm;1cm,12mm;20cm,,
2129,Trichophorum_mattfeldianum,plant_height,20cm,100cm,,tall
2130,Trichophorum_pumilum,leaf_width,0.7cm,1.6cm,leaf,slender
2131,Trichophorum_pumilum,plant_height,5cm,15cm,,tall;slender
2132,Trichophorum_schansiense,inflorescence_length,4mm,5mm,,
2133,Trichophorum_schansiense,plant_height,5cm,40cm,,tall;slender
2134,Trichophorum_subcapitatum,leaf_width,0.5cm,1.5cm,,
2135,Trichophorum_subcapitatum,nutlet_size,2mm,3mm,,
2136,Trichophorum_subcapitatum,plant_height,20cm;0.7mm,90cm;1mm,,tall
2137,Blysmus_compressus,nutlet_size,,,,2
2138,Blysmus_rufus,nutlet_length,,,,3.5
2139,Blysmus_rufus,nutlet_width,,,,1.5
2140,Blysmus_sinocompressus,nutlet_size,,,,2
2141,Carex_adrienii,branch_count,,,,compound;2-6-branched
2142,Carex_adrienii,branch_count,,,inflorescence,single;binate
2143,Carex_aequialta,nutlet_size,,,,2
2144,Carex_agglomerata,nutlet_size,,,,2
2145,Carex_alba,leaf_width,,,,1
2146,Carex_alba,nutlet_size,,,,2.5
2147,Carex_alliiformis,nutlet_size,,,,2
2148,Carex_alopecuroides,nutlet_size,,,,1.5
2149,Carex_alta,inflorescence_width,,,,3
2150,Carex_amgunensis,nutlet_size,,,,2.5
2151,Carex_angarae,nutlet_size,,,,2
2152,Carex_angustiutricula,nutlet_size,,,,1.2
2153,Carex_anningensis,inflorescence_width,,,remaining,thick
2154,Carex_anningensis,leaf_width,,,,1
2155,Carex_anomoea,leaf_width,,,,2
2156,Carex_anomoea,nutlet_size,,,,1.5
2157,Carex_aperta,leaf_width,,,,3
2158,Carex_aphanolepis,inflorescence_width,,,lateral,5
2159,Carex_aphanolepis,nutlet_size,,,,2
2160,Carex_appendiculata,leaf_width,,,,2
2161,Carex_appendiculata,nutlet_size,,,,1.5
2162,Carex_arcatica,nutlet_size,,,,2
2163,Carex_argunensis,inflorescence_width,,,,4
2164,Carex_argyi,nutlet_size,,,,3
2165,Carex_aridula,nutlet_size,,,,2
2166,Carex_arisanensis,nutlet_size,,,,3
2167,Carex_aristatisquamata,leaf_width,,,,1.5
2168,Carex_aristatisquamata,nutlet_size,,,,1.5
2169,Carex_aristulifera,inflorescence_width,,,,5
2170,Carex_arnellii,nutlet_size,,,,2.5
2171,Carex_ascotreta,nutlet_size,,,,2.5
2172,Carex_atrofuscoides,nutlet_size,,,,1.5
2173,Carex_augustinowiczii,nutlet_size,,,,2
2174,Carex_austro-occidentalis,leaf_width,,,,0.3
2175,Carex_austro-occidentalis,nutlet_size,,,,2
2176,Carex_austrozhejiangensis,nutlet_size,,,,5;constricted
2177,Carex_autumnalis,nutlet_size,,,,1.8
2178,Carex_baccans,branch_count,,,,compound;3-8-branched
2179,Carex_baccans,branch_count,,,inflorescence,single
2180,Carex_baimaensis,inflorescence_width,,,terminal,0.2
2181,Carex_baimaensis,nutlet_size,,,,3
2182,Carex_baohuashanica,inflorescence_size,,,terminal,3
2183,Carex_baohuashanica,nutlet_size,,,,3
2184,Carex_benkei,inflorescence_length,,,lateral,lowest
2185,Carex_benkei,nutlet_size,,,,2
2186,Carex_bijiangensis,nutlet_size,,,,2.5
2187,Carex_bilateralis,nutlet_size,,,,2
2188,Carex_blinii,nutlet_width,,,,1.6
2189,Carex_bodinieri,nutlet_size,,,,2
2190,Carex_bohemica,nutlet_length,,,,1.3
2191,Carex_bohemica,nutlet_width,,,,0.8
2192,Carex_borealihinganica,nutlet_width,,,,1.5
2193,Carex_bostrychostigma,nutlet_size,,,,3.5
2194,Carex_brachyathera,inflorescence_width,,,lateral,0.5
2195,Carex_breviaristata,nutlet_size,,,,1.8
2196,Carex_breviculmis,nutlet_size,,,,1.8
2197,Carex_brevicuspis,nutlet_size,,,,2
2198,Carex_brownii,inflorescence_length,,,lateral,lowest
2199,Carex_brownii,nutlet_size,,,,2
2200,Carex_caespititia,nutlet_size,,,,1.5
2201,Carex_callitrichos,inflorescence_width,,,terminal,thick
2202,Carex_canaliculata,nutlet_size,,,,4
2203,Carex_canescens,nutlet_size,,,,1.5
2204,Carex_capillacea,nutlet_size,,,,1.8
2205,Carex_capillaris,nutlet_size,,,,1.5
2206,Carex_capilliculmis,inflorescence_width,,,lateral,thick
2207,Carex_capilliculmis,inflorescence_width,,,terminal,thick
2208,Carex_capilliformis,inflorescence_width,,,lateral,2
2209,Carex_capilliformis,inflorescence_width,,,terminal,1
2210,Carex_cardiolepis,inflorescence_width,,,lateral,thick
2211,Carex_cardiolepis,inflorescence_width,,,terminal,thick
2212,Carex_caudispicata,inflorescence_width,,,,thick
2213,Carex_chaofangii,inflorescence_width,,,lateral,1
2214,Carex_chaofangii,nutlet_size,,,,6
2215,Carex_cheniana,nutlet_size,,,,3
2216,Carex_chinganensis,nutlet_size,,,,2
2217,Carex_chiwuana,inflorescence_width,,,lateral,thick
2218,Carex_chiwuana,inflorescence_width,,,terminal,thick
2219,Carex_chlorocephalula,inflorescence_width,,,,thick
2220,Carex_chlorostachys,nutlet_size,,,,1.5
2221,Carex_chuana,leaf_width,,,,1
2222,Carex_chui,nutlet_size,,,,1.5
2223,Carex_chungii,nutlet_size,,,,2
2224,Carex_cinerascens,nutlet_size,,,,1.5
2225,Carex_commixta,branch_count,,,,simple;compound;1-5-branched
2226,Carex_commixta,branch_count,,,inflorescence,single;binate
2227,Carex_composita,branch_count,,,,simple;2-4-branched
2228,Carex_composita,branch_count,,,inflorescence,single
2229,Carex_composita,inflorescence_length,,,,1/2
2230,Carex_composita,nutlet_size,,,,1.5
2231,Carex_continua,branch_count,,,,compound;5-9-branched
2232,Carex_continua,branch_count,,,inflorescence,single;binate
2233,Carex_continua,nutlet_size,,,,1.7
2234,Carex_coriophora,nutlet_size,,,,1.5
2235,Carex_courtallensis,inflorescence_width,,,,thick;thin
2236,Carex_cranaocarpa,inflorescence_width,,,remaining,0.4
2237,Carex_cranaocarpa,nutlet_size,,,,2.5
2238,Carex_cremostachys,nutlet_size,,,,1.8
2239,Carex_cruciata,branch_count,,,,compound
2240,Carex_cruciata,branch_count,,,inflorescence,single;binate
2241,Carex_curaica,inflorescence_width,,,,4
2242,Carex_cylindrostachys,inflorescence_length,,,remaining,longer than female part
2243,Carex_cylindrostachys,inflorescence_width,,,,thick
2244,Carex_dahurica,nutlet_size,,,,1.5
2245,Carex_damiaoshanensis,branch_count,,,,compound;4-6-branched
2246,Carex_damiaoshanensis,branch_count,,,inflorescence,single
2247,Carex_davidii,nutlet_size,,,,2
2248,Carex_dayuongensis,inflorescence_width,,,terminal,thick
2249,Carex_deciduisquama,branch_count,,,,compound
2250,Carex_deciduisquama,branch_count,,,inflorescence,single
2251,Carex_delavayi,inflorescence_width,,,terminal,thick
2252,Carex_delavayi,nutlet_size,,,,3.5
2253,Carex_densicaespitosa,nutlet_size,,,,2.5
2254,Carex_densifimbriata,branch_count,,,,compound;branched
2255,Carex_densifimbriata,branch_count,,,inflorescence,single;binate
2256,Carex_densipilosa,nutlet_size,,,,2.5
2257,Carex_deqinensis,nutlet_size,,,,2
2258,Carex_diandra,nutlet_length,,,,1.4
2259,Carex_diandra,nutlet_width,,,,1.2
2260,Carex_dickinsii,inflorescence_width,,,lateral,1.5
2261,Carex_dickinsii,nutlet_size,,,,3
2262,Carex_dielsiana,leaf_width,,,,2
2263,Carex_dielsiana,nutlet_size,,,,1.5
2264,Carex_dispalata,nutlet_size,,,,2
2265,Carex_doisutepensis,branch_count,,,,compound;4-7-branched
2266,Carex_doisutepensis,branch_count,,,inflorescence,single
2267,Carex_doniana,nutlet_size,,,,1.8
2268,Carex_drepanorhyncha,inflorescence_size,,,terminal,larger
2269,Carex_drymophila,nutlet_size,,,,3
2270,Carex_duriuscula,inflorescence_width,,,,5
2271,Carex_duthiei,inflorescence_size,,,terminal,3
2272,Carex_duthiei,nutlet_size,,,,1.25
2273,Carex_earistata,nutlet_length,,,,1.5
2274,Carex_earistata,nutlet_width,,,,1
2275,Carex_eleusinoides,inflorescence_width,,,,0.5
2276,Carex_eleusinoides,nutlet_width,,,,1.3
2277,Carex_eminens,branch_count,,,,compound;3-8-branched
2278,Carex_eminens,branch_count,,,inflorescence,single;binate;many
2279,Carex_eminens,inflorescence_length,,,,1/2
2280,Carex_eminens,nutlet_size,,,,2
2281,Carex_enervis,nutlet_width,,,,1
2282,Carex_ensifolia,nutlet_size,,,,1.5
2283,Carex_ereica,nutlet_size,,,,2.5
2284,Carex_eriophylla,nutlet_size,,,,2.2
2285,Carex_erythrobasis,nutlet_size,,,,3
2286,Carex_esquiroliana,nutlet_length,,,,2
2287,Carex_esquiroliana,nutlet_width,,,,1
2288,Carex_esquiroliana,plant_height,,,,slender
2289,Carex_fargesii,nutlet_size,,,,2
2290,Carex_fastigiata,branch_count,,,,compound
2291,Carex_fastigiata,nutlet_size,,,,2
2292,Carex_fedia,nutlet_size,,,,2
2293,Carex_filicina,branch_count,,,,compound;4-8-branched
2294,Carex_filicina,branch_count,,,inflorescence,single;binate
2295,Carex_filipedunculata,inflorescence_width,,,female,thick
2296,Carex_filipedunculata,inflorescence_width,,,terminal,thick
2297,Carex_finitima,inflorescence_length,,,,shorter
2298,Carex_finitima,nutlet_size,,,,2.5
2299,Carex_fulvorubescens,nutlet_size,,,,1.5
2300,Carex_funhuangshanica,inflorescence_length,,,,1/4
2301,Carex_funhuangshanica,inflorescence_width,,,,thick
2302,Carex_funingensis,inflorescence_length,,,,5.5
2303,Carex_funingensis,inflorescence_width,,,,1
2304,Carex_funingensis,nutlet_size,,,,4;constricted
2305,Carex_gentilis,inflorescence_length,,,terminal,longer
2306,Carex_gentilis,nutlet_size,,,,1.5
2307,Carex_gibba,nutlet_length,,,,2.2
2308,Carex_gibba,nutlet_width,,,,1.5
2309,Carex_glabrescens,nutlet_size,,,,2.5
2310,Carex_glauciformis,nutlet_size,,,,2
2311,Carex_globistylosa,inflorescence_width,,,lateral,thick
2312,Carex_glossostigma,nutlet_size,,,,2.5
2313,Carex_gongshanensis,nutlet_size,,,,1.5
2314,Carex_grallatoria,inflorescence_width,,,,thick
2315,Carex_graminiculmis,nutlet_length,,,,2.5
2316,Carex_graminiculmis,nutlet_width,,,,1
2317,Carex_grandiligulata,nutlet_size,,,,2.5
2318,Carex_gynocrates,inflorescence_width,,,female,0.2
2319,Carex_gynocrates,leaf_width,,,,0.5
2320,Carex_haematostoma,nutlet_size,,,,1.8
2321,Carex_hancockiana,nutlet_size,,,,1.5
2322,Carex_handelii,inflorescence_length,,,,longer than female part
2323,Carex_handelii,nutlet_size,,,,2
2324,Carex_harlandii,nutlet_size,,,,7;constricted
2325,Carex_harrysmithii,nutlet_size,,,,1.5
2326,Carex_hastata,inflorescence_length,,,lateral,12
2327,Carex_hastata,inflorescence_size,,,terminal,1
2328,Carex_hebecarpa,nutlet_size,,,,2
2329,Carex_henryi,nutlet_size,,,,1.7
2330,Carex_heshuonensis,nutlet_size,,,,2.5
2331,Carex_heterolepis,inflorescence_width,,,lateral,6
2332,Carex_heterolepis,inflorescence_width,,,terminal,4
2333,Carex_heterostachya,nutlet_size,,,,2.8
2334,Carex_heudesii,nutlet_size,,,,2
2335,Carex_hirtelloides,leaf_width,,,,1
2336,Carex_hirtelloides,nutlet_size,,,,2.2
2337,Carex_hirtiutriculata,inflorescence_length,,,,longer than female part
2338,Carex_hirtiutriculata,leaf_width,,,,5
2339,Carex_hirtiutriculata,nutlet_size,,,,3
2340,Carex_huashanica,nutlet_size,,,,2
2341,Carex_humida,nutlet_size,,,,2.5
2342,Carex_humilis,inflorescence_width,,,terminal,thick
2343,Carex_huolushanensis,inflorescence_width,,,lateral,thick
2344,Carex_huolushanensis,inflorescence_width,,,terminal,thick
2345,Carex_hypoblephara,leaf_width,,,,10
2346,Carex_hypoblephara,nutlet_size,,,,2
2347,Carex_hypochlora,nutlet_size,,,,1.5
2348,Carex_idzuroei,nutlet_size,,,,4
2349,Carex_inanis,nutlet_size,,,,1.5
2350,Carex_indica,branch_count,,,,compound;5-or-6-branched
2351,Carex_indica,branch_count,,,inflorescence,single
2352,Carex_indica,inflorescence_length,,,,longer than or
2353,Carex_indiciformis,branch_count,,,,compound;4-6-branched
2354,Carex_indiciformis,branch_count,,,inflorescence,single
2355,Carex_infossa,nutlet_size,,,,3.5
2356,Carex_insignis,nutlet_size,,,,2
2357,Carex_ischnostachya,nutlet_size,,,,2
2358,Carex_ivanoviae,nutlet_size,,,,2
2359,Carex_jaluensis,nutlet_size,,,,1.5
2360,Carex_japonica,nutlet_size,,,,2
2361,Carex_jiaodongensis,inflorescence_length,,,spicate,2
2362,Carex_jiaodongensis,inflorescence_size,,,,5
2363,Carex_jiaodongensis,nutlet_size,,,,1.8
2364,Carex_jinfoshanensis,nutlet_length,,,,1.8
2365,Carex_jinfoshanensis,nutlet_width,,,,1.5
2366,Carex_jiuxianshanensis,nutlet_size,,,,2
2367,Carex_kansuensis,nutlet_size,,,,2
2368,Carex_kaoi,inflorescence_length,,,lateral,10
2369,Carex_kaoi,inflorescence_width,,,lateral,7
2370,Carex_kaoi,nutlet_size,,,,5
2371,Carex_karlongensis,inflorescence_length,,,,longer than female part
2372,Carex_karlongensis,nutlet_size,,,,2
2373,Carex_karoi,nutlet_size,,,,1.2
2374,Carex_kiangsuensis,nutlet_size,,,,2.5
2375,Carex_kiotensis,nutlet_size,,,,1.5;contracted
2376,Carex_kirganica,inflorescence_width,,,remaining,1
2377,Carex_kirinensis,inflorescence_length,,,,5
2378,Carex_kirinensis,nutlet_size,,,,1.5
2379,Carex_kirinensis,plant_height,,,,tall;20
2380,Carex_kuchunensis,inflorescence_length,,,lateral,longer than or equaling female part
2381,Carex_kucyniakii,branch_count,,,,compound;branched
2382,Carex_kucyniakii,branch_count,,,inflorescence,single;binate;1;2;3
2383,Carex_kunlunsanensis,inflorescence_width,,,remaining,0.3
2384,Carex_kunlunsanensis,inflorescence_width,,,terminal,0.3
2385,Carex_kunlunsanensis,leaf_width,,,,1
2386,Carex_kwangsiensis,branch_count,,,,compound
2387,Carex_kwangsiensis,branch_count,,,inflorescence,single;binate
2388,Carex_kwangtoushanica,nutlet_size,,,,2.2
2389,Carex_laeta,inflorescence_width,,,lateral,thick
2390,Carex_laevissima,leaf_width,,,,2
2391,Carex_lanceolata,inflorescence_width,,,lateral,thick
2392,Carex_lanceolata,inflorescence_width,,,terminal,thick
2393,Carex_lancifolia,inflorescence_width,,,terminal,thick
2394,Carex_lancisquamata,nutlet_size,,,,2
2395,Carex_lasiocarpa,inflorescence_width,,,remaining,thick
2396,Carex_lasiocarpa,nutlet_size,,,,2
2397,Carex_ledebouriana,nutlet_size,,,,1.5
2398,Carex_leporina,leaf_width,,,,1.5
2399,Carex_leporina,nutlet_length,,,,2
2400,Carex_leporina,nutlet_width,,,,1
2401,Carex_lianchengensis,inflorescence_length,,,lateral,1.2
2402,Carex_lianchengensis,inflorescence_length,,,terminal,10
2403,Carex_lianchengensis,inflorescence_width,,,lateral,0.6
2404,Carex_lianchengensis,inflorescence_width,,,terminal,2
2405,Carex_lianchengensis,nutlet_size,,,,5
2406,Carex_ligata,nutlet_size,,,,2.7
2407,Carex_ligulata,inflorescence_width,,,lateral,thick
2408,Carex_limosa,nutlet_size,,,,2
2409,Carex_limprichtiana,inflorescence_size,,,terminal,8
2410,Carex_limprichtiana,leaf_width,,,,1
2411,Carex_lingii,branch_count,,,,simple
2412,Carex_liouana,branch_count,,,,compound;3-5-branched
2413,Carex_liouana,branch_count,,,inflorescence,single;binate
2414,Carex_liqingii,nutlet_size,,,,2
2415,Carex_liqingii,plant_height,,,,tall;26
2416,Carex_litorhyncha,nutlet_size,,,,small
2417,Carex_liui,nutlet_size,,,,1.8
2418,Carex_loliacea,nutlet_length,,,,1.5
2419,Carex_loliacea,nutlet_width,,,,1.2
2420,Carex_longerostrata,nutlet_size,,,,3
2421,Carex_longipes,nutlet_size,,,,2.5
2422,Carex_longispiculata,nutlet_length,,,,1.5
2423,Carex_longispiculata,nutlet_width,,,,1.2
2424,Carex_longqishanensis,nutlet_size,,,,3;constricted
2425,Carex_longshengensis,nutlet_size,,,,2.5
2426,Carex_luctuosa,nutlet_size,,,,1.6
2427,Carex_lushanensis,leaf_width,,,,3
2428,Carex_lushanensis,plant_height,,,,tall;30
2429,Carex_maackii,nutlet_size,,,,1.5
2430,Carex_macrandrolepis,nutlet_size,,,,2.5
2431,Carex_macrosandra,inflorescence_width,,,lateral,thick
2432,Carex_macrosandra,inflorescence_width,,,terminal,thick
2433,Carex_maculata,nutlet_size,,,,1.5
2434,Carex_magnoutriculata,nutlet_size,,,,1.5
2435,Carex_manca,nutlet_size,,,,2.5
2436,Carex_maquensis,leaf_width,,,,1.2
2437,Carex_maquensis,nutlet_size,,,,1.5
2438,Carex_maubertiana,nutlet_size,,,,2
2439,Carex_meihsienica,inflorescence_width,,,lateral,thick
2440,Carex_melanantha,nutlet_size,,,,2
2441,Carex_melanocephala,nutlet_size,,,,1.5
2442,Carex_melanostachya,inflorescence_width,,,remaining,1
2443,Carex_melanostachya,nutlet_size,,,,2
2444,Carex_metallica,nutlet_size,,,,2
2445,Carex_meyeriana,inflorescence_width,,,lateral,0.5
2446,Carex_micrantha,nutlet_size,,,,1.6
2447,Carex_microglochin,inflorescence_length,,,,short;longer than male part;1
2448,Carex_microglochin,nutlet_size,,,,2
2449,Carex_minquinensis,nutlet_size,,,,2
2450,Carex_minuticulmis,inflorescence_width,,,terminal,thick
2451,Carex_minxianensis,nutlet_size,,,,2
2452,Carex_minxianica,leaf_width,,,,2
2453,Carex_minxianica,nutlet_size,,,,2
2454,Carex_miyabei,inflorescence_length,,,upper,lower
2455,Carex_miyabei,inflorescence_width,,,,thick
2456,Carex_miyabei,inflorescence_width,,,remaining,thick
2457,Carex_miyabei,nutlet_size,,,,2
2458,Carex_mollicula,nutlet_size,,,,2
2459,Carex_mollissima,nutlet_size,,,,1.5
2460,Carex_montis-everestii,leaf_width,,,,1
2461,Carex_montis-everestii,nutlet_size,,,,1.2
2462,Carex_montis-wutaii,nutlet_width,,,,1
2463,Carex_morii,branch_count,,,partial,branched
2464,Carex_mosoynensis,leaf_width,,,,2
2465,Carex_mosoynensis,nutlet_size,,,,1.5
2466,Carex_motuoensis,inflorescence_width,,,,0.5
2467,Carex_motuoensis,leaf_width,,,,1
2468,Carex_motuoensis,nutlet_size,,,,1.5
2469,Carex_moupinensis,branch_count,,,,compound;4-10-branched
2470,Carex_mucronatiformis,leaf_width,,,,1
2471,Carex_mucronatiformis,nutlet_size,,,,2
2472,Carex_muliensis,inflorescence_size,,,lateral,slender
2473,Carex_muliensis,nutlet_size,,,,2
2474,Carex_munda,branch_count,,,,1;2
2475,Carex_munda,inflorescence_length,,,,longer than female part
2476,Carex_myosurus,branch_count,,,,compound;3-6-branched
2477,Carex_myosurus,branch_count,,,inflorescence,single
2478,Carex_nachiana,nutlet_size,,,,2
2479,Carex_nachiana,plant_height,,,,tall;70
2480,Carex_nakaoana,leaf_width,,,,2.5
2481,Carex_nanchuanensis,inflorescence_width,,,lateral,1.5
2482,Carex_nanchuanensis,nutlet_size,,,,2
2483,Carex_nemostachys,nutlet_size,,,,1.8
2484,Carex_neodigyna,nutlet_size,,,,2
2485,Carex_neopolycephala,inflorescence_size,,,,subequal
2486,Carex_neopolycephala,inflorescence_width,,,,5
2487,Carex_neopolycephala,nutlet_size,,,,1.2
2488,Carex_nervata,nutlet_size,,,,1.8
2489,Carex_neurocarpa,nutlet_size,,,,1
2490,Carex_nitidiutriculata,inflorescence_length,,,remaining,longer than male part
2491,Carex_nitidiutriculata,nutlet_size,,,,2
2492,Carex_nivalis,nutlet_size,,,,2.5
2493,Carex_nubigena,nutlet_size,,,,1.2
2494,Carex_oblanceolata,nutlet_length,,,,2
2495,Carex_oblanceolata,nutlet_width,,,,0.5
2496,Carex_obliquicarpa,nutlet_size,,,,2
2497,Carex_obliquitruncata,inflorescence_width,,,lateral,0.8
2498,Carex_obliquitruncata,inflorescence_width,,,terminal,0.8
2499,Carex_obliquitruncata,nutlet_size,,,,small;1.5
2500,Carex_obovatosquamata,inflorescence_width,,,lateral,thick
2501,Carex_obovatosquamata,inflorescence_width,,,terminal,thick
2502,Carex_obtusata,nutlet_size,,,,2
2503,Carex_oedorrhampha,nutlet_size,,,,1.5
2504,Carex_oligostachya,inflorescence_length,,,,longer than female part
2505,Carex_olivacea,nutlet_size,,,,2
2506,Carex_omeiensis,nutlet_size,,,,1.5
2507,Carex_omiana,inflorescence_length,,,spicate,2
2508,Carex_onoei,nutlet_size,,,,2
2509,Carex_orbicularinucis,nutlet_size,,,,2
2510,Carex_orbicularis,nutlet_size,,,,2
2511,Carex_orthostachys,nutlet_size,,,,2.5
2512,Carex_otaruensis,inflorescence_width,,,lateral,3
2513,Carex_otaruensis,inflorescence_width,,,terminal,2.5
2514,Carex_otrubae,inflorescence_length,,,,5
2515,Carex_otrubae,nutlet_length,,,,2.5
2516,Carex_otrubae,nutlet_width,,,,2
2517,Carex_ovatispiculata,nutlet_size,,,,1.5
2518,Carex_oxyphylla,inflorescence_size,,,terminal,2
2519,Carex_oxyphylla,nutlet_size,,,,1.2
2520,Carex_pamirensis,nutlet_size,,,,2
2521,Carex_paracuraica,nutlet_size,,,,1.5
2522,Carex_parva,inflorescence_length,,,,longer than female part
2523,Carex_pediformis,inflorescence_width,,,lateral,thick
2524,Carex_pediformis,inflorescence_width,,,terminal,thick
2525,Carex_peiktusani,nutlet_size,,,,2
2526,Carex_peliosanthifolia,branch_count,,,,compound;branched
2527,Carex_peliosanthifolia,branch_count,,,inflorescence,binate;ternate
2528,Carex_perakensis,branch_count,,,,interrupted
2529,Carex_pergracilis,nutlet_size,,,,1.8
2530,Carex_phacota,nutlet_size,,,,1.5
2531,Carex_phaenocarpa,inflorescence_width,,,lateral,8
2532,Carex_phaenocarpa,inflorescence_width,,,terminal,4
2533,Carex_phaenocarpa,nutlet_size,,,,2
2534,Carex_phyllocephala,nutlet_size,,,,2
2535,Carex_physodes,nutlet_length,,,,3
2536,Carex_physodes,nutlet_width,,,,2
2537,Carex_pilosa,nutlet_size,,,,2.5
2538,Carex_planiculmis,nutlet_size,,,,2
2539,Carex_planiscapa,inflorescence_width,,,,thick
2540,Carex_plectobasis,nutlet_size,,,,2.5
2541,Carex_poculisquama,nutlet_size,,,,3
2542,Carex_polyschoenoides,nutlet_size,,,,2.5
2543,Carex_praeclara,nutlet_size,,,,2.5
2544,Carex_prolongata,plant_height,,,,tall;30;slender
2545,Carex_pruinosa,nutlet_length,,,,2
2546,Carex_pruinosa,nutlet_width,,,,1.5
2547,Carex_przewalskii,nutlet_size,,,,2
2548,Carex_pseudocyperus,nutlet_size,,,,1.2
2549,Carex_pseudodispalata,nutlet_size,,,,1.7
2550,Carex_pseudohumilis,inflorescence_width,,,lateral,thick
2551,Carex_pseudolaticeps,nutlet_size,,,,4
2552,Carex_pseudoligulata,nutlet_size,,,,2
2553,Carex_pseudolongerostrata,inflorescence_size,,,lateral,1
2554,Carex_pseudolongerostrata,inflorescence_size,,,terminal,1
2555,Carex_pseudolongerostrata,nutlet_size,,,,1
2556,Carex_pseudophyllocephala,nutlet_size,,,,2
