,property_name,from,to,species_name,file_name,property_constraint,value
15,perigynium_shape,,,carex_lenticularis,../../data/external/FNAV23/V23_699.xml,,ovoid
16,perigynium_shape,,,carex_lenticularis,../../data/external/FNAV23/V23_699.xml,,ellipsoid
17,perigynium_length,2mm,3.5mm,carex_lenticularis,../../data/external/FNAV23/V23_699.xml,,
18,perigynium_width,1mm,1.8mm,carex_lenticularis,../../data/external/FNAV23/V23_699.xml,,
19,stipe_some_measurement,0.2mm,0.5mm,carex_lenticularis,../../data/external/FNAV23/V23_699.xml,,
20,beak_coloration,,,carex_lenticularis,../../data/external/FNAV23/V23_699.xml,,redbrown
21,beak_some_measurement,0.1mm,0.5mm,carex_lenticularis,../../data/external/FNAV23/V23_699.xml,,
22,chromosome_quantity,,,carex_lenticularis,../../data/external/FNAV23/V23_699.xml,2n,92
0,whole_organism_growth_form,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,cespitose
1,whole_organism_growth_form,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,plant
2,internode_thickness,1.2mm,2.8mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,rhizome,
3,culm_coloration,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,yellowbrown
4,culm_some_measurement,10cm,50cm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
5,sheath_pubescence,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,glabrous
6,blade_pubescence,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,glaucous
7,blade_width,5.1mm,5.7mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,widest,
8,blade_width,5.7mm,10.8mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,widest,
9,blade_architecture_or_pubescence_or_relief,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,widest,smooth
10,blade_pubescence_or_relief,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,widest,scaberulous
11,inflorescence_quantity,0.56,1,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
12,peduncle_architecture_or_pubescence_or_relief,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,lateral; lateral,smooth
13,peduncle_atypical_some_measurement,0.5mm,1.6mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,spike,
14,peduncle_atypical_some_measurement,15mm,31mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,spike,
15,peduncle_some_measurement,1.6mm,15mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,spike,
16,sheath_architecture_or_fragility,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,bract,loose
17,sheath_pubescence,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,bract,glabrous
18,apex_architecture_or_shape,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,front,truncate
19,ligule_some_measurement,5.2mm,10mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
20,bract_height_or_length_or_size,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,distal,slightly shorter
21,spike_position_relational,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,terminal,exceeding
22,spike_quantity,3,6,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
23,spike_quantity,2,4,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,distal,
24,spike_arrangement,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,distal,overlapping
25,spike_architecture,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,lateral,pistillate
26,spike_length,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,lateral,longest
27,perigynium_atypical_quantity,14,19,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
28,perigynium_atypical_quantity,45,65,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
29,perigynium_quantity,19,45,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
30,perigynium_atypical_length,32mm,41mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
31,perigynium_length,9mm,32mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
32,perigynium_atypical_length,6.5mm,7.3mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
33,perigynium_length,4.1mm,6.5mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
34,flower_atypical_quantity,0.56,0.67,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
35,flower_atypical_quantity,1.1,1.3,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
36,flower_quantity,0.67,1.1,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
37,spike_length,7mm,35mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,terminal,
38,spike_atypical_width,1.3mm,1.5mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,terminal,
39,spike_atypical_width,3mm,3.6mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,terminal,
40,spike_width,1.5mm,3mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,terminal,
41,scale_architecture,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,pistillate
42,scale_atypical_length,1.6mm,2mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
43,scale_atypical_length,3.2mm,3.7mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
44,scale_length,2mm,3.2mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
45,scale_atypical_width,2.2mm,2.5mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
46,scale_width,1.5mm,2.2mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
47,margin_coloration,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,whitish
48,margin_architecture_or_shape,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,entire
49,apex_architecture,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,awnless
50,apex_architecture,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,with awn
51,awn_atypical_some_measurement,1mm,1.5mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
52,awn_some_measurement,0mm,1mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
53,scale_architecture,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,staminate
54,scale_length,4.3mm,5.2mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
55,scale_width,1mm,1.8mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
56,anther_some_measurement,1.8mm,3.6mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
57,perigynium_arrangement,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,imbricate
58,perigynium_architecture,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,43-54-veined
59,perigynium_relief,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,unwrinkled
60,perigynium_shape,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,oblong-ovoid
61,perigynium_shape,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,triangular
62,perigynium_atypical_length,4mm,4.1mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
63,perigynium_length,3.2mm,4mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
64,perigynium_width,1.5mm,2.5mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
65,perigynium_l_w_ratio,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,(1.5-)1.8-2.3(-2.5)
66,perigynium_reflectance,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,dull
67,base_shape,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,tapered
68,apex_shape,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,tapered
69,beak_presence,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,absent
70,beak_course,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,straight
71,beak_some_measurement,0mm,0.3mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
72,achene_shape,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,obovoid
73,achene_length,2.4mm,3mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
74,achene_atypical_width,1.6mm,1.7mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
75,achene_width,1.3mm,1.6mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
76,achene_length,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,0.5-0.63 times as long as perigynia
77,achene_architecture,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,enveloped
78,stipe_course,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,straight
79,stipe_atypical_some_measurement,0.3mm,0.4mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
80,stipe_some_measurement,0.05mm,0.3mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
81,beak_shape,,,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,bent
82,beak_some_measurement,0.2mm,0.4mm,carex_glaucodea,../../data/external/FNAV23/V23_841.xml,,
0,whole_organism_growth_form,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,cespitose
1,whole_organism_growth_form,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,plant
2,culm_coloration,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,dark maroon
3,flowering-stem_some_measurement,25cm,60cm,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,
4,flowering-stem_length_or_size,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,usually longer
5,flowering-stem_pubescence,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,glabrous
6,flowering-stem_pubescence,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,pubescent
7,flowering-stem_pubescence_or_relief,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,scabrous
8,leaf_width,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,thick
9,sheath_coloration,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,basal,maroon
10,sheath_architecture,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,basal,bladeless
11,sheath_pubescence,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,basal,pubescent
12,other_coloration,maroon,green,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,
13,other_coloration,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,pale brown-hyaline
14,other_coloration,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,red dotted
15,other_pubescence,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,pubescent
16,blade_prominence_or_shape,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,flat
17,blade_width,1.5mm,3mm,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,
18,blade_pubescence,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,glabrous
19,blade_pubescence,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,pubescent
20,blade_pubescence_or_relief,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,scabrous
21,peduncle_some_measurement,5mm,25mm,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,
22,peduncle_height_or_length_or_size,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,shorter
23,peduncle_pubescence,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,glabrous
24,peduncle_some_measurement,5mm,25mm,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,
25,peduncle_pubescence,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,glabrous
26,bract_variability,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,proximal,equaling
27,bract_variability,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,proximal,exceeding inflorescences
28,sheath_some_measurement,0mm,9mm,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,
29,blade_width,1mm,2mm,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,
30,spike_quantity,2,4,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,lateral,
31,spike_quantity,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,lateral,1
32,spike_arrangement,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,lateral,separated
33,spike_orientation,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,lateral,erect
34,spike_orientation,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,lateral,arching
35,spike_architecture,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,lateral,pistillate
36,spike_some_measurement,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,lateral,1
37,spike_arrangement,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,lateral,apart
38,spike_some_measurement,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,lateral,3
39,spike_arrangement,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,lateral,apart
40,spike_arrangement_or_course_or_shape,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,lateral,linear
41,spike_length,15mm,50mm,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,lateral,
42,spike_width,3mm,3.5mm,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,lateral,
43,perigynium_quantity,15,30,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,
44,perigynium_fixation,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,attached
45,spike_reproduction,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,terminal,gynecandrous
46,spike_length,20mm,35mm,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,terminal,
47,spike_width,1.5mm,3.5mm,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,terminal,
48,scale_architecture,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,pistillate
49,scale_coloration,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,pale hyaline
50,scale_coloration,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,tinged with golden or tinged with reddish-brown
51,scale_coloration,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,","
52,scale_coloration,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,red dotted
53,scale_shape,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,oblongelliptic
54,scale_height_or_length_or_size,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,shorter
55,midrib_width,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,broad
56,midrib_coloration,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,green
57,perigynium_life_cycle,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,mature
58,apex_shape,obtuse,cuspidate,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,
59,apex_pubescence,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,glabrous
60,perigynium_coloration,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,green
61,perigynium_coloration,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,red dotted
62,perigynium_architecture_or_shape,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,2-ribbed
63,perigynium_architecture,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,12-15-veined
64,perigynium_shape,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,ovoid-ellipsoid
65,perigynium_length,2mm,3.2mm,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,
66,perigynium_width,0.8mm,1mm,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,
67,perigynium_texture,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,membranous
68,base_shape,gradually tapering,acute,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,
69,base_pubescence,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,glabrous
70,stipe_height_or_length_or_size,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,short
71,apex_architecture,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,beakless
72,achene_architecture,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,stipitate
73,achene_length,1.8mm,2.1mm,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,
74,achene_width,0.8mm,1mm,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,
75,stipe_some_measurement,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,,0.5
76,chromosome_quantity,,,carex_aestivalis,../../data/external/FNAV23/V23_855.xml,2n,56
0,whole_organism_growth_form,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,plant
1,rhizome_growth_form_or_orientation,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,short-creeping
2,colony_density,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,dense
3,culm_coloration,brown,chestnut,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,
4,culm_texture,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,fibrillose
5,leaf-base_life_cycle,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,old
6,culm_life_cycle,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,flowering
7,culm_some_measurement,30mm,80mm,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,
8,culm_length_or_size,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,usually longer
9,culm_thickness,1mm,2mm,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,
10,culm_pubescence,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,glabrous
11,culm_pubescence_or_relief,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,scabrous
12,sheath_pubescence,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,glabrous
13,sheath_coloration,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,basal,dark chestnut
14,sheath_coloration,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,basal,light-brown
15,sheath_coloration,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,basal,green
16,sheath_size,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,basal,reduced
17,front_coloration,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,sheath,brown-hyaline
18,front_texture,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,sheath,membranous
19,front_coloration,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,sheath,darker brown
20,front_coloration,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,sheath,red dotted
21,blade_texture,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,rigid
22,blade_shape,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,flat
23,blade_shape,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,channeled
24,blade_width,2.5mm,7mm,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,
25,blade_pubescence,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,glabrous
26,midrib_pubescence_or_relief,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,scabrous
27,peduncle_size,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,slender
28,peduncle_some_measurement,0mm,100mm,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,
29,peduncle_some_measurement,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,0-30 mm
30,peduncle_pubescence_or_relief,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,,scabrous
31,inflorescence_some_measurement,3mm,20mm,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,spike,
32,inflorescence_pubescence,,,carex_cherokeensis,../../data/external/FNAV23/V23_869.xml,spike,glabrous
