,property_name,species_name,coded_property_name,property_constraint,from,to,value,atypical
370,achene_thickness,carex_xerantica,achene_thickness,,0.5mm,0.6mm,,
371,achene_thickness,carex_integra,achene_thickness,,,,1.1-1.4×0.7-1,
372,achene_thickness,carex_integra,achene_thickness,,0.3mm,0.5mm,,
373,achene_thickness,carex_athrostachya,achene_thickness,,1mm,1.2-1.6×0.7-1mm,,atypical
374,achene_thickness,carex_athrostachya,achene_thickness,,,,1.2-1.6×0.7-1,
375,achene_thickness,carex_athrostachya,achene_thickness,,0.3mm,0.4mm,,
376,achene_thickness,carex_tribuloides,achene_thickness,,,,1-1.8×0.6-0.9,
377,achene_thickness,carex_tribuloides,achene_thickness,,0.3mm,0.5mm,,
378,achene_thickness,carex_argyrantha,achene_thickness,,,,0.5,
379,achene_thickness,carex_constanceana,achene_thickness,,,,2.1-2.5×1.2-1.5,
380,achene_thickness,carex_constanceana,achene_thickness,,0.5mm,0.6mm,,
381,achene_thickness,carex_scoparia,achene_thickness,,,,1.3-1.7×0.7-0.9,
382,achene_thickness,carex_scoparia,achene_thickness,,0.3mm,0.4mm,,
383,achene_thickness,carex_sychnocephala,achene_thickness,,,,1-1.8×0.6-0.8,
384,achene_thickness,carex_sychnocephala,achene_thickness,,0.3mm,0.4mm,,
385,achene_thickness,carex_davyi,achene_thickness,,1.9mm,2-3×1.1-1.5mm,,atypical
386,achene_thickness,carex_davyi,achene_thickness,,,,2-3×1.1-1.5,
387,achene_thickness,carex_davyi,achene_thickness,,0.4mm,0.7mm,,
388,achene_thickness,carex_amplectens,achene_thickness,,,,1.8-2×1.1-1.3,
389,achene_thickness,carex_amplectens,achene_thickness,,0.6mm,0.7mm,,
390,achene_thickness,carex_petasata,achene_thickness,,1.1mm,1.3mm,,atypical
391,achene_thickness,carex_petasata,achene_thickness,,1.3mm,1.8mm,,
392,achene_thickness,carex_petasata,achene_thickness,,0.5mm,0.7mm,,
393,achene_thickness,carex_arapahoensis,achene_thickness,,,,1.6-2.1×1-1.4,
394,achene_thickness,carex_arapahoensis,achene_thickness,,0.3mm,0.5mm,,
395,achene_thickness,carex_leporinella,achene_thickness,,,,1.4-1.8×0.7-0.95,
396,achene_thickness,carex_leporinella,achene_thickness,,0.35mm,0.4mm,,
397,achene_thickness,carex_specifica,achene_thickness,,1.6-2mm,2.3mm,,atypical
398,achene_thickness,carex_specifica,achene_thickness,,,,1.6-2,
399,achene_thickness,carex_specifica,achene_thickness,,0.5mm,0.6mm,,atypical
400,achene_thickness,carex_specifica,achene_thickness,,0.4mm,0.5mm,,
401,achene_thickness,carex_fracta,achene_thickness,,,,1.3-1.6×0.8-1.2,
402,achene_thickness,carex_fracta,achene_thickness,,0.3mm,0.4mm,,atypical
403,achene_thickness,carex_fracta,achene_thickness,,0.4mm,0.5mm,,
404,achene_thickness,carex_normalis,achene_thickness,,,,1.3-1.6×0.9-1.2,
405,achene_thickness,carex_normalis,achene_thickness,,0.35mm,0.5mm,,
406,achene_thickness,carex_hormathodes,achene_thickness,,,,1.5-1.8×0.9-1.1,
407,achene_thickness,carex_hormathodes,achene_thickness,,0.3mm,0.4mm,,
408,achene_thickness,carex_straminea,achene_thickness,,,,1.5-1.8×0.8-1,
409,achene_thickness,carex_straminea,achene_thickness,,0.3mm,0.4mm,,
410,achene_thickness,carex_tetrastachya,achene_thickness,,,,2.5-3×1.5-2,
411,achene_thickness,carex_tetrastachya,achene_thickness,,0.4mm,0.5mm,,
412,achene_thickness,carex_cristatella,achene_thickness,,,,1.2-1.5×0.6-0.8,
413,achene_thickness,carex_cristatella,achene_thickness,,0.3mm,0.4mm,,
414,achene_thickness,carex_tenera,achene_thickness,,,,1.3-1.7×0.85-1.1,
415,achene_thickness,carex_tenera,achene_thickness,,,,0.5,
416,achene_thickness,carex_muskingumensis,achene_thickness,,,,2-2.7×0.8-0.9,
417,achene_thickness,carex_muskingumensis,achene_thickness,,,,0.3,
418,achene_thickness,carex_hyalina,achene_thickness,,,,1.8-2.6×0.9-1.2,
419,achene_thickness,carex_hyalina,achene_thickness,,,,0.6,
420,achene_thickness,carex_vexans,achene_thickness,,,,1.5-2×0.9-1.2,
421,achene_thickness,carex_vexans,achene_thickness,,0.3mm,0.5mm,,
422,achene_thickness,carex_silicea,achene_thickness,,,,1.6-1.8×1-1.2,
423,achene_thickness,carex_silicea,achene_thickness,,0.5mm,0.6mm,,
424,achene_thickness,carex_albolutescens,achene_thickness,,,,1.3-1.7×0.75-1,
425,achene_thickness,carex_albolutescens,achene_thickness,,0.3mm,0.4mm,,
426,achene_thickness,carex_alata,achene_thickness,,,,1.7-2×0.9-1.1,
427,achene_thickness,carex_alata,achene_thickness,,0.3mm,0.4mm,,
428,achene_thickness,carex_bebbii,achene_thickness,,,,1-1.3×0.6-0.9,
429,achene_thickness,carex_bebbii,achene_thickness,,0.3mm,0.4mm,,
430,achene_thickness,carex_suberecta,achene_thickness,,,,1.5-1.7×0.8-1.1,
431,achene_thickness,carex_suberecta,achene_thickness,,0.3mm,0.4mm,,
432,achene_thickness,carex_cumulata,achene_thickness,,,,1.7-1.9×1.1-1.25,
433,achene_thickness,carex_cumulata,achene_thickness,,0.5mm,0.6mm,,
434,achene_thickness,carex_tincta,achene_thickness,,,,1.3-1.6×0.9-1.2,
435,achene_thickness,carex_tincta,achene_thickness,,0.4mm,0.55mm,,
436,achene_thickness,carex_bicknellii,achene_thickness,,,,1.6-2.2×1.1-1.6,
437,achene_thickness,carex_bicknellii,achene_thickness,,,,0.5,
438,achene_thickness,carex_merritt-fernaldii,achene_thickness,,,,1.4-1.8×1.1-1.5,
439,achene_thickness,carex_merritt-fernaldii,achene_thickness,,0.5mm,0.7mm,,
440,achene_thickness,carex_ozarkana,achene_thickness,,,,1.4-2×0.9-1.2,
441,achene_thickness,carex_ozarkana,achene_thickness,,0.4mm,0.5mm,,
442,achene_thickness,carex_molestiformis,achene_thickness,,,,1.6-2×1.4-1.8,
443,achene_thickness,carex_molestiformis,achene_thickness,,0.5mm,0.6mm,,
444,achene_thickness,carex_molesta,achene_thickness,,,,1.3-1.7×0.9-1.3,
445,achene_thickness,carex_molesta,achene_thickness,,0.5mm,0.6mm,,
446,achene_thickness,carex_longii,achene_thickness,,,,1.3-1.7×0.7-1,
447,achene_thickness,carex_longii,achene_thickness,,0.4mm,0.5mm,,
448,achene_thickness,carex_missouriensis,achene_thickness,,,,1.6-2.2×1.2-1.6,
449,achene_thickness,carex_missouriensis,achene_thickness,,0.5mm,0.7mm,,
450,achene_thickness,carex_multicostata,achene_thickness,,,,1.7-2.4×1.1-1.7,
451,achene_thickness,carex_multicostata,achene_thickness,,0.4mm,0.6mm,,
452,achene_thickness,carex_brevior,achene_thickness,,,,1.5-2.2×1.3-1.8,
453,achene_thickness,carex_brevior,achene_thickness,,0.5mm,0.6mm,,
454,achene_thickness,carex_festucacea,achene_thickness,,,,1.2-1.8×1-1.3,
455,achene_thickness,carex_festucacea,achene_thickness,,0.3mm,0.4mm,,
456,achene_thickness,carex_straminiformis,achene_thickness,,1.4mm,1.7-2.4×1-1.6mm,,atypical
457,achene_thickness,carex_straminiformis,achene_thickness,,,,1.7-2.4×1-1.6,
458,achene_thickness,carex_straminiformis,achene_thickness,,0.3mm,0.5mm,,
459,achene_thickness,carex_opaca,achene_thickness,,,,1.8-2.4×1.3-1.9,
460,achene_thickness,carex_opaca,achene_thickness,,0.5mm,0.7mm,,
461,achene_thickness,carex_reniformis,achene_thickness,,,,1.8-2.2×1.2-1.5,
462,achene_thickness,carex_reniformis,achene_thickness,,0.4mm,0.6mm,,
463,achene_thickness,carex_shinnersii,achene_thickness,,,,1.8-2.4×1.3-1.7,
464,achene_thickness,carex_shinnersii,achene_thickness,,0.5mm,0.7mm,,
465,achene_thickness,carex_egglestonii,achene_thickness,,1.8mm,2-2.3×mm,,atypical
466,achene_thickness,carex_egglestonii,achene_thickness,,,,2-2.3×,
467,achene_thickness,carex_egglestonii,achene_thickness,,0.4mm,0.5mm,,atypical
468,achene_thickness,carex_egglestonii,achene_thickness,,0.5mm,0.7mm,,
469,achene_thickness,carex_feta,achene_thickness,,1.3mm,1.5-1.8×0.9-1.2mm,,atypical
470,achene_thickness,carex_feta,achene_thickness,,,,1.5-1.8×0.9-1.2,
471,achene_thickness,carex_feta,achene_thickness,,0.4mm,0.5mm,,
472,achene_thickness,carex_praticola,achene_thickness,,0.8mm,0.4mm,,atypical
473,achene_thickness,carex_praticola,achene_thickness,,0.6mm,2.7mm,,atypical
474,achene_thickness,carex_praticola,achene_thickness,,,,,
475,achene_thickness,carex_praticola,achene_thickness,,0.4mm,0.6mm,,
476,achene_thickness,carex_harfordii,achene_thickness,,1.3mm,1.5-1.9×mm,,atypical
477,achene_thickness,carex_harfordii,achene_thickness,,1.5-1.9×mm,1.4mm,,atypical
478,achene_thickness,carex_harfordii,achene_thickness,,,,1.5-1.9×,
479,achene_thickness,carex_harfordii,achene_thickness,,0.5mm,0.7mm,,
480,achene_thickness,carex_gracilior,achene_thickness,,1.5mm,1.7-2.1mm,,atypical
481,achene_thickness,carex_gracilior,achene_thickness,,1.7-2.1mm,2.3mm,,atypical
482,achene_thickness,carex_gracilior,achene_thickness,,,,1.7-2.1,
483,achene_thickness,carex_gracilior,achene_thickness,,0.5mm,0.65mm,,
484,achene_thickness,carex_oronensis,achene_thickness,,,,1.3-1.6×0.7-1.4,
485,achene_thickness,carex_oronensis,achene_thickness,,0.3mm,0.5mm,,
486,achene_thickness,carex_wootonii,achene_thickness,,,,1.9-2.7×1.4-2,
487,achene_thickness,carex_wootonii,achene_thickness,,0.4mm,0.5mm,,
488,achene_thickness,carex_abrupta,achene_thickness,,,,1.2-1.8×0.7-1.1,
489,achene_thickness,carex_abrupta,achene_thickness,,0.3mm,0.4mm,,atypical
490,achene_thickness,carex_abrupta,achene_thickness,,0.4mm,0.5mm,,
491,achene_thickness,carex_phaeocephala,achene_thickness,,1.5-2×0.8-1.1mm,1.2mm,,atypical
492,achene_thickness,carex_phaeocephala,achene_thickness,,,,1.5-2×0.8-1.1,
493,achene_thickness,carex_phaeocephala,achene_thickness,,0.3mm,0.5mm,,
494,achene_thickness,carex_tahoensis,achene_thickness,,,,1.9-2.4×1.2-1.6,
495,achene_thickness,carex_tahoensis,achene_thickness,,0.5mm,0.7mm,,
496,achene_thickness,carex_subfusca,achene_thickness,,,,1-1.6×0.7-1.25,
497,achene_thickness,carex_subfusca,achene_thickness,,0.3mm,0.4mm,,atypical
498,achene_thickness,carex_subfusca,achene_thickness,,0.5mm,0.6mm,,atypical
499,achene_thickness,carex_subfusca,achene_thickness,,0.4mm,0.5mm,,
500,achene_thickness,carex_stenoptila,achene_thickness,,1.1mm,1.4-1.8×0.6-0.9mm,,atypical
501,achene_thickness,carex_stenoptila,achene_thickness,,,,1.4-1.8×0.6-0.9,
502,achene_thickness,carex_stenoptila,achene_thickness,,0.3mm,0.5mm,,
503,achene_thickness,carex_ovalis,achene_thickness,,,,1.1-1.8×0.9-1.2,
504,achene_thickness,carex_ovalis,achene_thickness,,0.4mm,0.5mm,,
505,achene_thickness,carex_proposita,achene_thickness,,1.5-2.1×0.75-1.1mm,1.3mm,,atypical
506,achene_thickness,carex_proposita,achene_thickness,,,,1.5-2.1×0.75-1.1,
507,achene_thickness,carex_proposita,achene_thickness,,0.25mm,0.5mm,,
508,achene_thickness,carex_mariposana,achene_thickness,,,,1.5-2×0.9-1.3,
509,achene_thickness,carex_mariposana,achene_thickness,,0.4mm,0.6mm,,
510,achene_thickness,carex_haydeniana,achene_thickness,,1.2mm,1.4-1.8×0.8-1.1mm,,atypical
511,achene_thickness,carex_haydeniana,achene_thickness,,1.4-1.8×0.8-1.1mm,1.3mm,,atypical
512,achene_thickness,carex_haydeniana,achene_thickness,,,,1.4-1.8×0.8-1.1,
513,achene_thickness,carex_haydeniana,achene_thickness,,0.3mm,0.45mm,,
514,achene_thickness,carex_pachystachya,achene_thickness,,,,1.2-1.9×0.7-1.4,
515,achene_thickness,carex_pachystachya,achene_thickness,,0.4mm,0.6mm,,
516,achene_thickness,carex_subbracteata,achene_thickness,,1.3-2.1×1-1.5mm,1.7mm,,atypical
517,achene_thickness,carex_subbracteata,achene_thickness,,,,1.3-2.1×1-1.5,
518,achene_thickness,carex_subbracteata,achene_thickness,,0.5mm,0.6mm,,
519,achene_thickness,carex_unilateralis,achene_thickness,,1.2mm,1.5-1.9×0.75-1mm,,atypical
520,achene_thickness,carex_unilateralis,achene_thickness,,1.5-1.9×0.75-1mm,1.2mm,,atypical
521,achene_thickness,carex_unilateralis,achene_thickness,,,,1.5-1.9×0.75-1,
522,achene_thickness,carex_unilateralis,achene_thickness,,0.3mm,0.4mm,,
523,achene_thickness,carex_projecta,achene_thickness,,,,1.1-1.7×0.6-1,
524,achene_thickness,carex_projecta,achene_thickness,,,,0.3,
525,achene_thickness,carex_preslii,achene_thickness,,,,1.5-2×1-1.5,
526,achene_thickness,carex_preslii,achene_thickness,,0.4mm,0.7mm,,
527,achene_thickness,carex_ebenea,achene_thickness,,,,1.5-1.9×0.8-1.1,
528,achene_thickness,carex_ebenea,achene_thickness,,0.4mm,0.5mm,,
529,achene_width,scirpus_atrocinctus,fruit_width,,0.4mm,0.5mm,,
530,achene_width,carex_albursina,fruit_width,,1.6mm,1.8mm,,
531,achene_width,carex_shortiana,fruit_width,,1mm,1.3mm,,
532,achene_width,carex_laxa,fruit_width,,1mm,1.2mm,,
533,achene_width,carex_leptonervia,fruit_width,,0.8mm,1.2mm,,
534,achene_width,carex_microglochin_subsp_ microglochin,fruit_width,,0.5mm,0.7mm,,
535,achene_width,carex_turbinata,fruit_width,,1.5mm,2.4mm,,
536,achene_width,carex_lucorum,fruit_width,,0.9mm,1.6mm,,
537,achene_width,carex_albicans,fruit_width,,0.7mm,1.3mm,,
538,achene_width,carex_sterilis,fruit_width,,0.9mm,1.3mm,,
539,achene_width,carex_mackenziei,fruit_width,,1.25mm,1.5mm,,
540,achene_width,carex_canescens,fruit_width,,1mm,1.25mm,,
541,achene_width,carex_exilis,fruit_width,,1.2mm,1.7mm,,
542,achene_width,carex_peckii,fruit_width,,1mm,1.3mm,,
543,achene_width,carex_pensylvanica,fruit_width,,0.9mm,1.4mm,,
544,achene_width,carex_floridana,fruit_width,,0.9mm,1.3mm,,
545,achene_width,carex_pauciflora,fruit_width,,0.8mm,1mm,,
546,achene_width,carex_crebriflora,fruit_width,,1mm,1.8mm,,
547,achene_width,carex_vaginata,fruit_width,,1.2mm,1.5mm,,
548,achene_width,carex_collinsii,fruit_width,,,,1,
549,achene_width,carex_crawei,fruit_width,,1mm,1.8mm,,
550,achene_width,blysmopsis_rufa,fruit_width,,1mm,1.3mm,,
551,achene_width,carex_gracilescens,fruit_width,,1.3mm,1.6mm,,
552,achene_width,carex_granularis,fruit_width,,1mm,1.4mm,,
553,achene_width,carex_acidicola,fruit_width,,1.5mm,1.8mm,,
554,achene_width,eriophorum_brachyantherum,fruit_width,,0.5mm,1.2mm,,
555,achene_width,carex_lonchocarpa,fruit_width,,1.8mm,2.4mm,,
556,achene_width,carex_styloflexa,fruit_width,,1mm,1.4mm,,
557,achene_width,carex_bicolor,fruit_width,,1mm,1.6mm,,
558,achene_width,carex_inops,fruit_width,,1.5mm,2.2mm,,
559,achene_width,carex_interior,fruit_width,,0.95mm,1.5mm,,
560,achene_width,carex_laeviculmis,fruit_width,,0.9mm,1.2mm,,
561,achene_width,carex_marina,fruit_width,,,,1,
562,achene_width,carex_heleonastes,fruit_width,,1mm,1.2mm,,
563,achene_width,carex_wiegandii,fruit_width,,1.1mm,1.55mm,,
564,achene_width,carex_chapmanii,fruit_width,,1.2mm,1.6mm,,
565,achene_width,carex_argyrantha,fruit_width,,1mm,1.2mm,,
566,achene_width,carex_planispicata,fruit_width,,1.3mm,1.7mm,,
567,achene_width,carex_microdonta,fruit_width,,1.2mm,1.6mm,,
568,achene_width,carex_blanda,fruit_width,,0.8mm,1.8mm,,
569,achene_width,amphiscirpus_nevadensis,fruit_width,,1.5mm,1.7mm,,
570,achene_width,carex_impressinervia,fruit_width,,1.5mm,1.8mm,,
571,achene_width,carex_purpurifera,fruit_width,,1.6mm,2mm,,
572,achene_width,carex_cumberlandensis,fruit_width,,1.4mm,1.8mm,,
573,achene_width,carex_tetanica,fruit_width,,1.2mm,1.6mm,,
574,achene_width,carex_californica,fruit_width,,1.6mm,2mm,,
575,achene_width,carex_turgescens,fruit_width,,1.6mm,2.2mm,,
576,achene_width,carex_concinnoides,fruit_width,,1.3mm,1.6mm,,
577,achene_width,carex_nigromarginata,fruit_width,,0.9mm,1.2mm,,
578,achene_width,carex_glareosa,fruit_width,,1mm,1.25mm,,
579,achene_width,carex_richardsonii,fruit_width,,1.1mm,1.2mm,,
580,achene_width,carex_polymorpha,fruit_width,,1.4mm,2.3mm,,
581,achene_width,carex_meadii,fruit_width,,1.7mm,2.2mm,,
582,achene_width,carex_abscondita,fruit_width,,1.2mm,1.8mm,,
583,achene_width,carex_radfordii,fruit_width,,0.9mm,1.4mm,,
584,achene_width,carex_ouachitana,fruit_width,,1.4mm,1.8mm,,
585,achene_width,carex_digitalis,fruit_width,,1mm,1.6mm,,
586,achene_width,carex_manhartii,fruit_width,,1.4mm,1.8mm,,
587,achene_width,carex_livida,fruit_width,,2.1mm,2.5mm,,
588,achene_width,carex_livida,fruit_width,,1.2mm,1.8mm,,
589,achene_width,carex_michauxiana,fruit_width,,1.2mm,1.7mm,,
590,achene_width,carex_viridula_subsp_ oedocarpa,fruit_width,,0.9mm,1.2mm,,
591,achene_width,carex_garberi,fruit_width,,1mm,1.5mm,,
592,achene_width,carex_ruthii,fruit_width,,0.9mm,1.4mm,,
593,achene_width,carex_geophila,fruit_width,,1.5mm,1.9mm,,
594,achene_width,carex_tenuiflora,fruit_width,,,,1.25,
595,achene_width,carex_ursina,fruit_width,,0.7mm,1mm,,
596,achene_width,carex_trisperma,fruit_width,,,,1.25,
597,achene_width,carex_pedunculata,fruit_width,,1.5mm,1.6mm,,
598,achene_width,carex_seorsa,fruit_width,,0.85mm,1.4mm,,
599,achene_width,carex_brevicaulis,fruit_width,,1.6mm,2mm,,
600,achene_width,carex_atlantica,fruit_width,,1mm,1.7mm,,
601,achene_width,carex_hassei,fruit_width,,1.1mm,1.5mm,,
602,achene_width,carex_viridula_var_saxilittoralis,fruit_width,,0.9mm,1mm,,
603,achene_width,carex_folliculata,fruit_width,,1.5mm,2.3mm,,
604,achene_width,carex_hendersonii,fruit_width,,1.6mm,2mm,,
605,achene_width,carex_woodii,fruit_width,,1.2mm,1.4mm,,
606,achene_width,carex_ormostachya,fruit_width,,1mm,1.4mm,,
607,achene_width,scirpus_cyperinus,fruit_width,,0.3mm,0.5mm,,
608,achene_width,carex_tumulicola,fruit_width,,1.4mm,1.7mm,,
609,achene_width,carex_nervina,fruit_width,,0mm,1.5mm,,
610,achene_width,carex_obispoensis,fruit_width,,1.4mm,2.2mm,,
611,achene_width,carex_mendocinensis,fruit_width,,0.9mm,1.5mm,,
612,achene_width,carex_debilis,fruit_width,,1mm,1.5mm,,
613,achene_width,carex_planostachys,fruit_width,,1.5mm,1.7mm,,
614,achene_width,carex_scirpoidea_subsp_ pseudoscirpoidea,fruit_width,,0.9mm,1.2mm,,
615,achene_width,carex_elynoides,fruit_width,,1.2mm,1.5mm,,
616,achene_width,carex_mesochorea,fruit_width,,1.3mm,1.5mm,,
617,achene_width,carex_perdentata,fruit_width,,1.5mm,2.2mm,,
618,achene_width,carex_filifolia_var_erostrata,fruit_width,,1.3mm,1.5mm,,
619,achene_width,carex_scirpoidea_subsp_ stenochlaena,fruit_width,,0.8mm,1mm,,
620,achene_width,carex_hirtifolia,fruit_width,,1.2mm,1.5mm,,
621,achene_width,carex_lativena,fruit_width,,1.4mm,1.9mm,,
622,achene_width,carex_gynodynama,fruit_width,,1.2mm,1.7mm,,
623,achene_width,carex_jonesii,fruit_width,,0mm,1mm,,
624,achene_width,carex_triangularis,fruit_width,,,,1.2,
625,achene_width,carex_hoodii,fruit_width,,1.7mm,1.8mm,,
626,achene_width,carex_hookeriana,fruit_width,,1.1mm,1.2mm,,
627,achene_width,carex_sylvatica,fruit_width,,1.2mm,1.5mm,,
628,achene_width,carex_capillaris,fruit_width,,0.7mm,1mm,,
629,achene_width,scirpus_divaricatus,fruit_width,,0.6mm,0.8mm,,
630,achene_width,carex_whitneyi,fruit_width,,1.7mm,2.4mm,,
631,achene_width,carex_endlichii,fruit_width,,1.3mm,1.5mm,,
632,achene_width,carex_scirpoidea_subsp_ convoluta,fruit_width,,0.6mm,0.9mm,,
633,achene_width,carex_leptalea,fruit_width,,0.7mm,1.2mm,,
634,achene_width,carex_parallela_subsp_ parallela,fruit_width,,0.9mm,1.3mm,,
635,achene_width,carex_gynocrates,fruit_width,,1mm,1.2mm,,
636,achene_width,carex_scirpoidea_subsp_ scirpoidea,fruit_width,,0.8mm,1.2mm,,
637,achene_width,carex_tenax,fruit_width,,1.9mm,2mm,,
638,achene_width,carex_williamsii,fruit_width,,,,0.7,
639,achene_width,carex_hirtissima,fruit_width,,1mm,1.7mm,,
640,achene_width,carex_occidentalis,fruit_width,,1.5mm,1.6mm,,
641,achene_width,carex_fissa,fruit_width,,1.2mm,1.6mm,,
642,achene_width,carex_annectens,fruit_width,,1mm,1.2mm,,
643,achene_width,carex_socialis,fruit_width,,0.8mm,1mm,,
644,achene_width,trichophorum_alpinum,fruit_width,,0.5mm,0.8mm,,
645,achene_width,carex_castanea,fruit_width,,1mm,1.5mm,,
646,achene_width,carex_petricosa,fruit_width,,1mm,1.3mm,,
647,achene_width,scirpus_georgianus,fruit_width,,0.4mm,0.5mm,,
648,achene_width,carex_swanii,fruit_width,,0.8mm,1.1mm,,
649,achene_width,carex_juniperorum,fruit_width,,1.5mm,2mm,,
650,achene_width,carex_mckittrickensis,fruit_width,,0.8mm,1.1mm,,
651,achene_width,cymophyllus_fraserianus,fruit_width,,1.6mm,2.5mm,,
652,achene_width,carex_filifolia_var_filifolia,fruit_width,,1.3mm,1.9mm,,
653,achene_width,carex_filifolia,fruit_width,,1.1mm,1.9mm,,
654,achene_width,carex_timida,fruit_width,,1.6mm,2.1mm,,
655,achene_width,scirpus_flaccidifolius,fruit_width,,0.4mm,0.6mm,,
656,achene_width,carex_misera,fruit_width,,0.8mm,1mm,,
657,achene_width,trichophorum_clementis,fruit_width,,0.7mm,0.8mm,,
658,achene_width,carex_rosea,fruit_width,,1.1mm,1.6mm,,
659,achene_width,carex_densa,fruit_width,,1.5mm,1.8mm,,
660,achene_width,carex_vallicola,fruit_width,,1.5mm,2mm,,
661,achene_width,carex_retroflexa,fruit_width,,1.3mm,1.5mm,,
662,achene_width,carex_alma,fruit_width,,1mm,1.2mm,,
663,achene_width,carex_prasina,fruit_width,,1mm,1.2mm,,
664,achene_width,trichophorum_clintonii,fruit_width,,1mm,1.2mm,,
665,achene_width,scirpus_pendulus,fruit_width,,0.6mm,0.8mm,,
666,achene_width,carex_venusta,fruit_width,,1mm,1.5mm,,
667,achene_width,carex_amplifolia,fruit_width,,1mm,1.3mm,,
668,achene_width,carex_oreocharis,fruit_width,,1.2mm,1.9mm,,
669,achene_width,carex_scabrata,fruit_width,,1.2mm,1.5mm,,
670,achene_width,scirpus_lineatus,fruit_width,,0.6mm,0.7mm,,
671,achene_width,carex_krausei,fruit_width,,0.6mm,0.9mm,,
672,achene_width,trichophorum_planifolium,fruit_width,,0.7mm,1.1mm,,
673,achene_width,carex_vulpinoidea,fruit_width,,,,1,
674,achene_width,carex_appalachica,fruit_width,,0.8mm,1.3mm,,
675,achene_width,carex_cusickii,fruit_width,,0.7mm,1.1mm,,
676,achene_width,carex_laevivaginata,fruit_width,,,,1.3,
677,achene_width,carex_oxylepis,fruit_width,,1mm,1.5mm,,
