,property_name,species_name,coded_property_name,property_constraint,from,to,value,atypical
350,blade_width,Blysmus_sinocompressus,leaf_width,leaf,0.5mm,0.8mm,,
351,blade_width,Carex_oedorrhampha,leaf_width,,3mm,6mm,,
352,blade_width,Carex_vesicata,leaf_width,,3mm,4mm,,
353,blade_width,Carex_aristatisquamata,leaf_width,,,,1.5,
354,blade_width,Carex_miyabei,leaf_width,,3mm,5mm,,
355,blade_width,Carex_spachiana,leaf_width,,2mm,3mm,,
356,blade_width,Carex_rostrata,leaf_width,,2mm,5mm,,
357,blade_width,Carex_subpumila,leaf_width,,1.5mm,2mm,,
358,blade_width,Carex_minquinensis,leaf_width,,4mm,6mm,,
359,blade_width,Carex_capricornis,leaf_width,,3mm,8mm,,
360,blade_width,Carex_densipilosa,leaf_width,,4mm,12mm,,
361,blade_width,Carex_montis-wutaii,leaf_width,,3mm,5mm,,
362,blade_width,Carex_obliquitruncata,leaf_width,,2mm,3.5mm,,
363,blade_width,Carex_platysperma,leaf_width,leaf,2mm,2.5mm,,
364,blade_width,Carex_tatsiensis,leaf_width,,1mm,2mm,,
365,blade_width,Carex_prolongata,leaf_width,,2mm,4mm,,
366,blade_width,Carex_brachyathera,leaf_width,,1.5mm,2.5mm,,
367,blade_width,Carex_ledebouriana,leaf_width,,1mm,2mm,,
368,blade_width,Carex_angarae,leaf_width,,2mm,3mm,,
369,blade_width,Carex_serreana,leaf_width,,2mm,3mm,,
370,blade_width,Carex_breviscapa,leaf_width,,4mm,7mm,,
371,blade_width,Carex_gibba,leaf_width,,3mm,4mm,,
372,blade_width,Carex_maackii,leaf_width,,2mm,4mm,,
373,blade_width,Carex_pseudocyperus,leaf_width,,5mm,8mm,,
374,blade_width,Carex_melanostachya,leaf_width,,2mm,3mm,,
375,blade_width,Carex_metallica,leaf_width,,3mm,5mm,,
376,blade_width,Carex_nitidiutriculata,leaf_width,,3mm,5mm,,
377,blade_width,Carex_obscuriceps,leaf_width,,3mm,5mm,,
378,blade_width,Blysmus_sinocompressus,leaf_width,leaf,3mm,4mm,,
379,blade_width,Carex_argyi,leaf_width,,3mm,4mm,,
380,blade_width,Carex_shuangbaiensis,leaf_width,,3mm,6mm,,
381,blade_width,Carex_heterostachya,leaf_width,,2mm,3mm,,
382,blade_width,Carex_canescens,leaf_width,,2mm,3mm,,
383,blade_width,Carex_angustiutricula,leaf_width,,3mm,6mm,,
384,blade_width,Carex_enervis,leaf_width,,2mm,3mm,,
385,blade_width,Carex_disperma,leaf_width,,1mm,1.5mm,,
386,blade_width,Carex_tianmushanica,leaf_width,,4mm,7mm,,
387,blade_width,Carex_moorcroftii,leaf_width,,2mm,4mm,,
388,blade_width,Carex_hancockiana,leaf_width,,2mm,5mm,,
389,blade_width,Carex_cranaocarpa,leaf_width,,2mm,3mm,,
390,blade_width,Carex_shandanica,leaf_width,,2mm,3mm,,
391,blade_width,Carex_chrysolepis,leaf_width,,1.5mm,3mm,,
392,blade_width,Carex_satakeana,leaf_width,,2mm,3mm,,
393,blade_width,Carex_limprichtiana,leaf_width,,,,1,
394,blade_width,Carex_orbicularis,leaf_width,,1.5mm,3mm,,
395,blade_width,Carex_ensifolia,leaf_width,,2mm,3mm,,
