,property_name,from,to,species_name,file_name
13,summit_architecture_or_pubescence_or_relief,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
14,summit_relief,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
15,ligule_some_measurement,1mm,2mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
16,blade_quantity,3,5,carex_tenera,../../data/external/FNAV23/V23_654.xml
17,blade_length,15cm,35cm,carex_tenera,../../data/external/FNAV23/V23_654.xml
18,blade_atypical_width,2.5mm,3mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
19,blade_width,1.3mm,2.5mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
20,culm_reproduction,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
21,inflorescence_fragility,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
22,inflorescence_orientation,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
23,inflorescence_architecture,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
24,inflorescence_coloration,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
25,inflorescence_atypical_length,2cm,2.5cm,carex_tenera,../../data/external/FNAV23/V23_654.xml
26,inflorescence_length,2.5cm,5cm,carex_tenera,../../data/external/FNAV23/V23_654.xml
27,inflorescence_width,7mm,10mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
28,spike_shape,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
29,internode_atypical_some_measurement,4mm,7mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
30,internode_atypical_some_measurement,17mm,20mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
31,internode_some_measurement,7mm,17mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
32,internode_atypical_some_measurement,3mm,6mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
33,internode_some_measurement,6mm,10mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
34,bract_shape,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
35,bract_shape,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
36,rachis_width,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
37,rachis_architecture,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
38,spike_quantity,3,8,carex_tenera,../../data/external/FNAV23/V23_654.xml
39,spike_arrangement,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
40,spike_arrangement,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
41,spike_shape,ovoid,globose,carex_tenera,../../data/external/FNAV23/V23_654.xml
42,spike_length,4mm,10mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
43,spike_width,3.5mm,6mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
44,base_shape,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
45,base_shape,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
46,apex_shape,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
47,scale_architecture,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
48,scale_coloration,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
49,scale_coloration,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
50,midstripe_coloration,green,brown,carex_tenera,../../data/external/FNAV23/V23_654.xml
51,scale_shape,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
52,scale_some_measurement,2.3mm,3.3mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
53,scale_height_or_length_or_size,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
54,perigynium_some_measurement,0mm,1.6mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
55,perigynium_width,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
56,perigynium_some_measurement,0mm,1.6mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
57,perigynium_width,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
58,apex_shape,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
59,apex_shape,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
60,perigynium_orientation,erect,ascending,carex_tenera,../../data/external/FNAV23/V23_654.xml
61,perigynium_coloration,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
62,perigynium_architecture,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
63,perigynium_architecture,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
64,perigynium_architecture,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
65,perigynium_shape,ovate,broadly ovate,carex_tenera,../../data/external/FNAV23/V23_654.xml
66,perigynium_shape,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
67,perigynium_thickness,2.8-4mm,4.5mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
68,perigynium_thickness,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
69,perigynium_thickness,0.4mm,0.5mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
70,perigynium_l_w_ratio,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
71,margin_prominence_or_shape,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
72,margin_width,0.1mm,0.5mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
73,margin_architecture_or_shape,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
74,beak_orientation,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
75,beak_orientation,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
76,beak_orientation,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
77,beak_coloration,straw colored,reddish-brown,carex_tenera,../../data/external/FNAV23/V23_654.xml
78,tip_prominence_or_shape,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
79,tip_architecture_or_shape,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
80,suture_prominence,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
81,achene_some_measurement,1.3mm,2.7mm,carex_tenera,../../data/external/FNAV23/V23_654.xml
82,achene_shape,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
83,achene_thickness,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
84,achene_thickness,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
85,chromosome_quantity,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
86,chromosome_quantity,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
87,chromosome_quantity,,,carex_tenera,../../data/external/FNAV23/V23_654.xml
0,whole_organism_growth_form,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
1,whole_organism_growth_form,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
2,rhizome_growth_form_or_orientation,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
3,culm_position,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
4,culm_relief,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
5,culm_shape,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
6,culm_some_measurement,50cm,135cm,carex_lacustris,../../data/external/FNAV23/V23_913.xml
7,culm_architecture_or_pubescence_or_relief,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
8,culm_shape,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
9,sheath_coloration,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
10,sheath_texture,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
11,sheath_architecture,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
12,ligule_atypical_some_measurement,40mm,56mm,carex_lacustris,../../data/external/FNAV23/V23_913.xml
13,ligule_some_measurement,13mm,40mm,carex_lacustris,../../data/external/FNAV23/V23_913.xml
14,ligule_length_or_size,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
15,blade_pubescence,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
16,blade_coloration,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
17,blade_shape,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
18,blade_width,5.5mm,8.5mm,carex_lacustris,../../data/external/FNAV23/V23_913.xml
19,blade_width,8.5mm,21mm,carex_lacustris,../../data/external/FNAV23/V23_913.xml
20,blade_pubescence,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
21,inflorescence_some_measurement,17cm,60cm,carex_lacustris,../../data/external/FNAV23/V23_913.xml
22,inflorescence_quantity,2,4,carex_lacustris,../../data/external/FNAV23/V23_913.xml
23,spike_architecture,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
24,spike_orientation,ascending,arching,carex_lacustris,../../data/external/FNAV23/V23_913.xml
25,spike_orientation,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
26,spike_position_or_structure_subtype,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
27,spike_atypical_quantity,5,7,carex_lacustris,../../data/external/FNAV23/V23_913.xml
28,spike_quantity,3,5,carex_lacustris,../../data/external/FNAV23/V23_913.xml
29,spike_architecture,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
30,scale_architecture,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
31,scale_shape,lanceolate,ovate,carex_lacustris,../../data/external/FNAV23/V23_913.xml
32,apex_shape,obtuse,acuminate,carex_lacustris,../../data/external/FNAV23/V23_913.xml
33,apex_pubescence,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
34,awn_some_measurement,0.3mm,3.5mm,carex_lacustris,../../data/external/FNAV23/V23_913.xml
35,awn_pubescence_or_relief,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
36,perigynium_orientation,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
37,perigynium_architecture,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
38,perigynium_shape,narrowly ovoid,narrowly ellipsoid,carex_lacustris,../../data/external/FNAV23/V23_913.xml
39,perigynium_atypical_length,4.5mm,5.2mm,carex_lacustris,../../data/external/FNAV23/V23_913.xml
40,perigynium_length,5.2mm,7.8mm,carex_lacustris,../../data/external/FNAV23/V23_913.xml
41,perigynium_width,1.6mm,2.5mm,carex_lacustris,../../data/external/FNAV23/V23_913.xml
42,perigynium_pubescence,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
43,beak_prominence,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
44,beak_some_measurement,0.5mm,1.6mm,carex_lacustris,../../data/external/FNAV23/V23_913.xml
45,beak_architecture,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
46,tooth_course,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
47,tooth_atypical_some_measurement,0.7mm,0.9mm,carex_lacustris,../../data/external/FNAV23/V23_913.xml
48,tooth_some_measurement,0.2mm,0.7mm,carex_lacustris,../../data/external/FNAV23/V23_913.xml
49,chromosome_quantity,,,carex_lacustris,../../data/external/FNAV23/V23_913.xml
0,whole_organism_growth_form,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
1,whole_organism_growth_form,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
2,rhizome_size,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
3,culm_some_measurement,13cm,40cm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
4,culm_architecture_or_pubescence_or_relief,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
5,culm_pubescence,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
6,leaf-blade_shape,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
7,cross-section_width,2mm,4.5mm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
8,cross-section_position,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
9,cross-section_pubescence,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
10,bract_architecture,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
11,sheath_some_measurement,2mm,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
12,spike_length,6mm,27mm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
13,spike_width,4mm,9mm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
14,spike_length,8mm,20mm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
15,spike_width,1mm,2.5mm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
16,scale_architecture,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
17,scale_architecture,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
18,scale_shape,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
19,scale_length,2.3mm,3mm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
20,scale_width,1.3mm,2.2mm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
21,scale_height_or_length_or_size,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
22,apex_shape,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
23,awn_some_measurement,0mm,0.7mm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
24,scale_architecture,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
25,scale_architecture,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
26,scale_length,3.2mm,5mm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
27,scale_width,1.2mm,2mm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
28,perigynium_architecture,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
29,perigynium_shape,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
30,perigynium_length,4.5mm,6mm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
31,perigynium_width,1.4mm,2mm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
32,perigynium_texture,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
33,perigynium_pubescence,subglabrous,puberulent proximally,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
34,perigynium_pubescence,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
35,hair_some_measurement,0.3mm,0.4mm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
36,beak_prominence,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
37,beak_some_measurement,0.3mm,0.5mm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
38,stipe_some_measurement,0mm,1mm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
39,body_length,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
40,body_width,1.3mm,1.7mm,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
41,part_position_or_shape,,,carex_dasycarpa,../../data/external/FNAV23/V23_907.xml
0,whole_organism_growth_form,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
1,whole_organism_growth_form,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
2,culm_shape,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
3,culm_some_measurement,30cm,50cm,carex_endlichii,../../data/external/FNAV23/V23_708.xml
4,culm_pubescence_or_relief,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
5,sheath_coloration,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
6,sheath_architecture,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
7,sheath_pubescence,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
8,front_coloration,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
9,front_architecture,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
10,blade_width,2.5mm,4mm,carex_endlichii,../../data/external/FNAV23/V23_708.xml
11,bract_size,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
12,bract_width,1mm,3mm,carex_endlichii,../../data/external/FNAV23/V23_708.xml
13,spike_orientation,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
14,spike_quantity,3,4,carex_endlichii,../../data/external/FNAV23/V23_708.xml
15,spike_architecture,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
16,spike_length,2.5cm,4cm,carex_endlichii,../../data/external/FNAV23/V23_708.xml
17,spike_width,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
18,base_shape,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
19,base_position_or_structure_subtype,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
20,spike_quantity,1,2,carex_endlichii,../../data/external/FNAV23/V23_708.xml
21,spike_architecture,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
22,scale_architecture,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
23,scale_coloration,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
24,scale_height_or_length_or_size,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
25,apex_shape,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
26,apex_architecture,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
27,perigynium_orientation,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
28,perigynium_coloration,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
29,perigynium_pubescence,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
30,achene_life_cycle,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
31,achene_architecture,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
32,achene_shape,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
33,achene_position_relational,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
34,achene_shape,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
35,achene_shape,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
36,achene_length,2.3mm,2.5mm,carex_endlichii,../../data/external/FNAV23/V23_708.xml
37,achene_width,1.3mm,1.5mm,carex_endlichii,../../data/external/FNAV23/V23_708.xml
38,achene_reflectance,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
39,achene_shape,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
40,apex_life_cycle,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
41,apex_architecture,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
42,apex_shape,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
43,apex_position_relational,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
44,apex_shape,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
45,apex_shape,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
46,apex_length,2.3mm,2.5mm,carex_endlichii,../../data/external/FNAV23/V23_708.xml
47,apex_width,1.3mm,1.5mm,carex_endlichii,../../data/external/FNAV23/V23_708.xml
48,apex_reflectance,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
49,apex_shape,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
50,beak_coloration,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
51,orifice_orientation_or_shape,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
52,achene_size,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
53,achene_reflectance,,,carex_endlichii,../../data/external/FNAV23/V23_708.xml
0,whole_organism_growth_form,,,carex_holostoma,../../data/external/FNAV23/V23_734.xml
